5.6026 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
0.0284 	EXP 	New trial (rep=0, index=0): None
0.0590 	EXP 	stim_grating: ori = 0.0
0.0590 	EXP 	stim_grating: autoDraw = True
0.0590 	EXP 	stim_grating: tex = 'sin'
2.0571 	EXP 	stim_grating: autoDraw = False
2.0571 	EXP 	stim_grayScreen: autoDraw = True
5.0148 	EXP 	New trial (rep=1, index=0): None
5.0278 	EXP 	stim_grating: autoDraw = False
5.0278 	EXP 	stim_grayScreen: autoDraw = False
5.0278 	EXP 	stim_grating: ori = 45.0
5.0278 	EXP 	stim_grating: autoDraw = True
7.9122 	EXP 	stim_grating: autoDraw = False
7.9122 	EXP 	stim_grayScreen: autoDraw = True
10.0020 	EXP 	New trial (rep=2, index=0): None
10.0149 	EXP 	stim_grating: autoDraw = False
10.0149 	EXP 	stim_grayScreen: autoDraw = False
10.0149 	EXP 	stim_grating: ori = 90.0
10.0149 	EXP 	stim_grating: autoDraw = True
12.0153 	EXP 	stim_grating: autoDraw = False
12.0153 	EXP 	stim_grayScreen: autoDraw = True
15.0046 	EXP 	New trial (rep=3, index=0): None
15.0190 	EXP 	stim_grating: autoDraw = False
15.0190 	EXP 	stim_grayScreen: autoDraw = False
15.0190 	EXP 	stim_grating: ori = 135.0
15.0190 	EXP 	stim_grating: autoDraw = True
17.0197 	EXP 	stim_grating: autoDraw = False
17.0197 	EXP 	stim_grayScreen: autoDraw = True
20.0093 	EXP 	New trial (rep=4, index=0): None
20.0232 	EXP 	stim_grating: autoDraw = False
20.0232 	EXP 	stim_grayScreen: autoDraw = False
20.0232 	EXP 	stim_grating: ori = 180.0
20.0232 	EXP 	stim_grating: autoDraw = True
22.0235 	EXP 	stim_grating: autoDraw = False
22.0235 	EXP 	stim_grayScreen: autoDraw = True
25.0131 	EXP 	New trial (rep=5, index=0): None
25.0272 	EXP 	stim_grating: autoDraw = False
25.0272 	EXP 	stim_grayScreen: autoDraw = False
25.0272 	EXP 	stim_grating: ori = 225.0
25.0272 	EXP 	stim_grating: autoDraw = True
27.0277 	EXP 	stim_grating: autoDraw = False
27.0277 	EXP 	stim_grayScreen: autoDraw = True
30.0013 	EXP 	New trial (rep=6, index=0): None
30.0145 	EXP 	stim_grating: autoDraw = False
30.0145 	EXP 	stim_grayScreen: autoDraw = False
30.0145 	EXP 	stim_grating: ori = 270.0
30.0145 	EXP 	stim_grating: autoDraw = True
32.0148 	EXP 	stim_grating: autoDraw = False
32.0148 	EXP 	stim_grayScreen: autoDraw = True
35.0067 	EXP 	New trial (rep=7, index=0): None
35.0185 	EXP 	stim_grating: autoDraw = False
35.0185 	EXP 	stim_grayScreen: autoDraw = False
35.0185 	EXP 	stim_grating: ori = 315.0
35.0185 	EXP 	stim_grating: autoDraw = True
37.0190 	EXP 	stim_grating: autoDraw = False
37.0190 	EXP 	stim_grayScreen: autoDraw = True
40.0089 	EXP 	New trial (rep=8, index=0): None
40.0340 	EXP 	window1: mouseVisible = True
40.0375 	DEBUG 	Saving data for Gratings_vis_stim_devJG_v0.3 ExperimentHandler
40.0387 	INFO 	saved data to C:\dev\PsychoPy\Gratings_vis_stim_devJG_v0.2\data/752527_Gratings_vis_stim_devJG_v0.3_2024-07-03_19h13.27.995.psydat
40.0401 	INFO 	saved data to 'C:\\dev\\PsychoPy\\Gratings_vis_stim_devJG_v0.2\\data/752527_Gratings_vis_stim_devJG_v0.3_2024-07-03_19h13.27.995.csv'
